category,rank,dimension,mean_delta,std_delta
pitchU2,18,258,0.950139,0.765844
pitchU2,19,409,0.945650,0.778109
pitchU2,20,76,0.944949,0.753469
pitchU2,21,503,0.940674,0.763820
pitchU2,22,147,0.938839,0.748101
pitchU2,23,319,0.938340,0.796986
pitchU2,24,241,0.938044,0.739509
pitchU2,25,242,0.931371,0.768356
pitchU2,26,186,0.929869,0.754389
pitchU2,27,415,0.928532,0.734151
pitchU2,28,192,0.927966,0.734099
pitchU2,29,177,0.927572,0.736199
pitchU2,30,139,0.919387,0.738100
pitchU4,1,214,1.128092,0.992536
pitchU4,2,288,1.085999,0.904973
pitchU4,3,469,1.072438,0.950839
pitchU4,4,174,1.053811,0.866857
pitchU4,5,482,1.040121,0.834085
pitchU4,6,342,1.035409,0.826449
pitchU4,7,104,1.034337,0.832616
pitchU4,8,189,1.018159,0.819344
pitchU4,9,205,1.015463,0.823013
pitchU4,10,287,1.011618,0.811943
pitchU4,11,220,1.001553,0.837685
pitchU4,12,147,0.979390,0.765006
pitchU4,13,85,0.970535,0.830583
pitchU4,14,242,0.962607,0.796421
pitchU4,15,291,0.960852,0.786475
pitchU4,16,319,0.959754,0.809115
pitchU4,17,470,0.954799,0.798647
pitchU4,18,208,0.954542,0.759957
pitchU4,19,245,0.953577,0.766554
pitchU4,20,10,0.952539,0.827998
pitchU4,21,286,0.952258,0.790863
pitchU4,22,495,0.952044,0.741854
pitchU4,23,139,0.950860,0.727022
pitchU4,24,162,0.938530,0.739405
pitchU4,25,409,0.938262,0.766666
pitchU4,26,186,0.937638,0.732254
pitchU4,27,483,0.936160,0.746111
pitchU4,28,487,0.935369,0.742592
pitchU4,29,283,0.933231,0.772804
pitchU4,30,503,0.932099,0.785783
pitchU4_tempo110,1,214,1.298225,1.061438
pitchU4_tempo110,2,469,1.233085,1.028756
pitchU4_tempo110,3,288,1.200325,0.956845
pitchU4_tempo110,4,482,1.132034,0.852215
pitchU4_tempo110,5,189,1.108321,0.856447
pitchU4_tempo110,6,220,1.090449,0.887380
pitchU4_tempo110,7,85,1.086721,0.870597
pitchU4_tempo110,8,174,1.071670,0.859320
pitchU4_tempo110,9,10,1.069862,0.867137
pitchU4_tempo110,10,104,1.063824,0.861759
pitchU4_tempo110,11,242,1.062145,0.825923
pitchU4_tempo110,12,319,1.061777,0.860977
pitchU4_tempo110,13,287,1.060254,0.812311
pitchU4_tempo110,14,503,1.043154,0.829797
pitchU4_tempo110,15,342,1.041988,0.809441
pitchU4_tempo110,16,470,1.040583,0.851377
pitchU4_tempo110,17,286,1.037381,0.839274
pitchU4_tempo110,18,205,1.034322,0.835976
pitchU4_tempo110,19,258,1.020780,0.809745
pitchU4_tempo110,20,495,1.012754,0.793019
pitchU4_tempo110,21,186,1.011215,0.780358
pitchU4_tempo110,22,368,1.009556,0.796566
pitchU4_tempo110,23,76,1.007542,0.772554
pitchU4_tempo110,24,181,1.003415,0.762142
pitchU4_tempo110,25,177,1.002282,0.751209
pitchU4_tempo110,26,139,1.000612,0.770658
pitchU4_tempo110,27,137,1.000263,0.759790
pitchU4_tempo110,28,147,0.998985,0.768400
pitchU4_tempo110,29,162,0.997485,0.767504
pitchU4_tempo110,30,492,0.997041,0.734149
tempo090,1,214,1.127709,0.977266
tempo090,2,288,1.097740,0.897445
tempo090,3,469,1.046803,0.933088
tempo090,4,174,1.019763,0.848803
tempo090,5,189,1.006864,0.804578
tempo090,6,85,1.002273,0.824188
tempo090,7,220,1.001998,0.817927
tempo090,8,10,0.991520,0.862680
tempo090,9,205,0.985423,0.801760
tempo090,10,319,0.980060,0.814365
tempo090,11,495,0.978778,0.830141
tempo090,12,287,0.974794,0.771545
tempo090,13,487,0.970174,0.800549
tempo090,14,342,0.967118,0.786688
tempo090,15,76,0.958777,0.762949
tempo090,16,245,0.953149,0.780579
tempo090,17,286,0.952687,0.785258
tempo090,18,104,0.947938,0.769092
tempo090,19,258,0.944349,0.782090
tempo090,20,482,0.939840,0.782931
tempo090,21,503,0.934752,0.811568
tempo090,22,242,0.934130,0.755213
tempo090,23,147,0.930177,0.755676
tempo090,24,409,0.928699,0.753859
tempo090,25,8,0.928654,0.758540
tempo090,26,208,0.926672,0.786008
tempo090,27,291,0.925006,0.779762
tempo090,28,186,0.923592,0.714425
tempo090,29,355,0.923568,0.737557
tempo090,30,99,0.923207,0.773802
tempo095,1,214,1.101008,0.954834
tempo095,2,288,1.069008,0.875509
tempo095,3,469,1.061978,0.928787
tempo095,4,174,1.037353,0.876724
tempo095,5,189,0.991924,0.819225
tempo095,6,342,0.981948,0.807194
tempo095,7,482,0.980997,0.798222
tempo095,8,319,0.977267,0.806324
tempo095,9,220,0.976158,0.812215
tempo095,10,264,0.973299,0.766917
tempo095,11,291,0.972325,0.815352
tempo095,12,85,0.962218,0.786142
tempo095,13,286,0.959153,0.804569
tempo095,14,205,0.957219,0.788498
tempo095,15,162,0.956653,0.796798
tempo095,16,242,0.956415,0.766221
tempo095,17,10,0.953098,0.813390
tempo095,18,487,0.950506,0.766858
tempo095,19,258,0.950322,0.774591
tempo095,20,76,0.949563,0.759379
tempo095,21,208,0.947211,0.767705
tempo095,22,503,0.943070,0.798817
tempo095,23,192,0.941923,0.780644
tempo095,24,147,0.940152,0.725695
tempo095,25,99,0.939590,0.730656
tempo095,26,104,0.937924,0.756422
tempo095,27,287,0.936112,0.750512
tempo095,28,166,0.925006,0.712275
tempo095,29,483,0.924245,0.749685
tempo095,30,409,0.922781,0.750653
tempo105,1,288,1.088889,0.881646
tempo105,2,214,1.077981,0.950601
tempo105,3,469,1.062279,0.919699
tempo105,4,189,1.041612,0.824785
tempo105,5,220,1.020279,0.865476
tempo105,6,174,1.013226,0.855688
tempo105,7,287,0.995057,0.796951
tempo105,8,342,0.989278,0.793453
tempo105,9,487,0.975433,0.770187
tempo105,10,482,0.971742,0.802940
tempo105,11,245,0.963191,0.780884
tempo105,12,291,0.961529,0.796062
tempo105,13,286,0.960202,0.812953
tempo105,14,258,0.957007,0.767260
tempo105,15,85,0.954220,0.811883
tempo105,16,205,0.947115,0.762544
