category,rank,dimension,mean_delta,std_delta
tempo_up_large,15,409,1.064307,0.834128
tempo_up_large,16,503,1.063526,0.844536
tempo_up_large,17,319,1.056402,0.855122
tempo_up_large,18,147,1.052304,0.811081
tempo_up_large,19,286,1.051719,0.826346
tempo_up_large,20,415,1.039893,0.805349
tempo_up_large,21,359,1.039318,0.822250
tempo_up_large,22,76,1.038376,0.801065
tempo_up_large,23,205,1.036369,0.826030
tempo_up_large,24,371,1.032833,0.807568
tempo_up_large,25,139,1.027573,0.809901
tempo_up_large,26,291,1.027482,0.801974
tempo_up_large,27,208,1.024999,0.833037
tempo_up_large,28,34,1.018225,0.787115
tempo_up_large,29,41,1.015268,0.810183
tempo_up_large,30,162,1.014739,0.804042
