category,rank,dimension,mean_delta,std_delta
pitch_up_large,22,47,1.623952,1.298866
pitch_up_large,23,563,1.585241,1.277238
pitch_up_large,24,145,1.573871,1.294057
pitch_up_large,25,45,1.573512,1.279151
pitch_up_large,26,639,1.571903,1.259108
pitch_up_large,27,66,1.561217,1.277723
pitch_up_large,28,419,1.558673,1.224761
pitch_up_large,29,501,1.555202,1.230626
pitch_up_large,30,387,1.553125,1.274340
pitch_up_small,1,400,1.964541,1.618915
pitch_up_small,2,629,1.960923,1.590536
pitch_up_small,3,880,1.926834,1.576544
pitch_up_small,4,963,1.884742,1.492616
pitch_up_small,5,4,1.870141,1.504667
pitch_up_small,6,70,1.855918,1.469788
pitch_up_small,7,757,1.842736,1.432109
pitch_up_small,8,698,1.836404,1.462243
pitch_up_small,9,290,1.814164,1.415632
pitch_up_small,10,355,1.757391,1.391840
pitch_up_small,11,551,1.749782,1.385290
pitch_up_small,12,1001,1.739465,1.403259
pitch_up_small,13,995,1.706569,1.362540
pitch_up_small,14,612,1.694391,1.323252
pitch_up_small,15,427,1.691324,1.321507
pitch_up_small,16,834,1.687455,1.429197
pitch_up_small,17,941,1.685936,1.373829
pitch_up_small,18,611,1.683859,1.332636
pitch_up_small,19,238,1.657703,1.345497
pitch_up_small,20,994,1.633713,1.277123
pitch_up_small,21,47,1.605176,1.261406
pitch_up_small,22,501,1.603239,1.231042
pitch_up_small,23,640,1.602873,1.271011
pitch_up_small,24,563,1.595961,1.277854
pitch_up_small,25,145,1.585771,1.294105
pitch_up_small,26,140,1.568638,1.285871
pitch_up_small,27,419,1.568230,1.201706
pitch_up_small,28,45,1.565687,1.266282
pitch_up_small,29,1006,1.565101,1.285434
pitch_up_small,30,66,1.554491,1.297279
tempo_down_large,1,629,2.051843,1.609042
tempo_down_large,2,4,1.977815,1.567113
tempo_down_large,3,880,1.916616,1.632429
tempo_down_large,4,400,1.867511,1.568294
tempo_down_large,5,757,1.858839,1.458791
tempo_down_large,6,290,1.855969,1.419421
tempo_down_large,7,963,1.843869,1.451717
tempo_down_large,8,611,1.788175,1.380565
tempo_down_large,9,551,1.763991,1.373571
tempo_down_large,10,1001,1.755921,1.404845
tempo_down_large,11,70,1.752038,1.437234
tempo_down_large,12,427,1.749527,1.373792
tempo_down_large,13,698,1.747404,1.371041
tempo_down_large,14,238,1.723125,1.386320
tempo_down_large,15,995,1.696117,1.308009
tempo_down_large,16,994,1.689573,1.384900
tempo_down_large,17,834,1.685560,1.407229
tempo_down_large,18,941,1.664472,1.289797
tempo_down_large,19,563,1.658002,1.359383
tempo_down_large,20,951,1.656771,1.258991
tempo_down_large,21,45,1.653706,1.329712
tempo_down_large,22,355,1.646749,1.377821
tempo_down_large,23,501,1.632824,1.264946
tempo_down_large,24,553,1.625941,1.277562
tempo_down_large,25,365,1.606234,1.427185
tempo_down_large,26,66,1.602439,1.300725
tempo_down_large,27,47,1.585490,1.275887
tempo_down_large,28,632,1.577035,1.373614
tempo_down_large,29,305,1.576614,1.284128
tempo_down_large,30,57,1.572724,1.231040
tempo_up_large,1,629,2.061060,1.727932
tempo_up_large,2,400,1.965583,1.665844
tempo_up_large,3,4,1.948711,1.591713
tempo_up_large,4,880,1.923824,1.604192
tempo_up_large,5,963,1.881329,1.524642
tempo_up_large,6,757,1.858766,1.480148
tempo_up_large,7,70,1.829404,1.463098
tempo_up_large,8,290,1.814742,1.427404
tempo_up_large,9,698,1.812264,1.451563
tempo_up_large,10,551,1.775212,1.428425
tempo_up_large,11,1001,1.741038,1.385270
tempo_up_large,12,611,1.733359,1.397809
tempo_up_large,13,941,1.729741,1.410038
tempo_up_large,14,355,1.720111,1.401168
