category,rank,dimension,mean_delta,std_delta
pitch_up_small,10,174,1.141103,0.866977
pitch_up_small,11,343,1.133625,0.840401
pitch_up_small,12,201,1.131513,0.884853
pitch_up_small,13,242,1.126519,0.871903
pitch_up_small,14,10,1.121394,0.874080
pitch_up_small,15,236,1.106719,0.784105
pitch_up_small,16,153,1.106280,0.833482
pitch_up_small,17,208,1.105763,0.792435
pitch_up_small,18,417,1.103264,0.840557
pitch_up_small,19,139,1.088691,0.788546
pitch_up_small,20,492,1.086747,0.822199
pitch_up_small,21,448,1.084906,0.804489
pitch_up_small,22,179,1.084442,0.804667
pitch_up_small,23,360,1.078864,0.759768
pitch_up_small,24,287,1.078638,0.764583
pitch_up_small,25,84,1.074801,0.776207
pitch_up_small,26,138,1.071135,0.796920
pitch_up_small,27,85,1.070644,0.817320
pitch_up_small,28,192,1.067035,0.795077
pitch_up_small,29,342,1.063601,0.841681
pitch_up_small,30,503,1.063262,0.844431
tempo_down_large,1,469,1.266613,1.035179
tempo_down_large,2,214,1.249682,1.018045
tempo_down_large,3,174,1.194334,0.932598
tempo_down_large,4,85,1.122485,0.852959
tempo_down_large,5,220,1.121307,0.866354
tempo_down_large,6,10,1.117457,0.897360
tempo_down_large,7,104,1.108232,0.819892
tempo_down_large,8,288,1.107870,0.866210
tempo_down_large,9,291,1.099195,0.806461
tempo_down_large,10,189,1.097923,0.839208
tempo_down_large,11,503,1.088862,0.862669
tempo_down_large,12,242,1.085322,0.795461
tempo_down_large,13,342,1.082750,0.798061
tempo_down_large,14,76,1.079993,0.811479
tempo_down_large,15,286,1.077018,0.827358
tempo_down_large,16,264,1.060586,0.794864
tempo_down_large,17,409,1.058116,0.828968
tempo_down_large,18,482,1.055564,0.805511
tempo_down_large,19,162,1.054397,0.805212
tempo_down_large,20,205,1.047822,0.822007
tempo_down_large,21,319,1.043854,0.841330
tempo_down_large,22,34,1.036585,0.787491
tempo_down_large,23,287,1.034538,0.775758
tempo_down_large,24,495,1.031577,0.803776
tempo_down_large,25,487,1.030969,0.774892
tempo_down_large,26,137,1.030798,0.809017
tempo_down_large,27,492,1.030316,0.788302
tempo_down_large,28,470,1.028944,0.772351
tempo_down_large,29,107,1.023223,0.811623
tempo_down_large,30,299,1.021918,0.788689
tempo_up_large,1,469,1.328917,1.067618
tempo_up_large,2,214,1.248803,0.998270
tempo_up_large,3,174,1.186080,0.926312
tempo_up_large,4,85,1.135053,0.842321
tempo_up_large,5,189,1.120067,0.847672
tempo_up_large,6,10,1.112960,0.886838
tempo_up_large,7,291,1.110745,0.806758
tempo_up_large,8,220,1.104063,0.877213
tempo_up_large,9,137,1.101501,0.836761
tempo_up_large,10,242,1.093950,0.838568
tempo_up_large,11,288,1.092202,0.869613
tempo_up_large,12,76,1.087693,0.817627
tempo_up_large,13,503,1.077269,0.860642
tempo_up_large,14,104,1.075690,0.811272
tempo_up_large,15,286,1.070131,0.844227
tempo_up_large,16,287,1.063447,0.773803
tempo_up_large,17,482,1.062133,0.816633
tempo_up_large,18,409,1.057884,0.813454
tempo_up_large,19,342,1.055597,0.792786
tempo_up_large,20,162,1.042536,0.782971
tempo_up_large,21,96,1.041653,0.780387
tempo_up_large,22,360,1.037240,0.794955
tempo_up_large,23,492,1.034092,0.774299
tempo_up_large,24,299,1.031817,0.820982
tempo_up_large,25,264,1.031336,0.776655
tempo_up_large,26,319,1.026609,0.820543
tempo_up_large,27,368,1.024947,0.780147
tempo_up_large,28,470,1.023685,0.774899
tempo_up_large,29,205,1.023621,0.802499
tempo_up_large,30,34,1.023607,0.766650
