category,rank,dimension,mean_delta,std_delta
pitchU4,8,174,1.178254,0.875609
pitchU4,9,236,1.160447,0.827420
pitchU4,10,387,1.155871,0.815751
pitchU4,11,192,1.154639,0.784195
pitchU4,12,242,1.154231,0.865559
pitchU4,13,318,1.150713,0.816996
pitchU4,14,139,1.147653,0.846362
pitchU4,15,492,1.144942,0.841799
pitchU4,16,153,1.138709,0.816806
pitchU4,17,360,1.129200,0.762081
pitchU4,18,85,1.121746,0.845160
pitchU4,19,444,1.113021,0.754785
pitchU4,20,204,1.112020,0.796381
pitchU4,21,417,1.108845,0.777162
pitchU4,22,76,1.102885,0.773188
pitchU4,23,349,1.102244,0.769907
pitchU4,24,220,1.100084,0.830045
pitchU4,25,104,1.096950,0.801498
pitchU4,26,470,1.096238,0.775067
pitchU4,27,373,1.094598,0.756865
pitchU4,28,244,1.092712,0.747748
pitchU4,29,208,1.089423,0.807302
pitchU4,30,425,1.087162,0.800601
pitchU4_tempo110,1,469,1.469334,1.129197
pitchU4_tempo110,2,214,1.345652,1.038950
pitchU4_tempo110,3,291,1.299502,0.876727
pitchU4_tempo110,4,120,1.259564,0.870238
pitchU4_tempo110,5,288,1.259493,0.993040
pitchU4_tempo110,6,174,1.256568,0.940181
pitchU4_tempo110,7,189,1.252398,0.876883
pitchU4_tempo110,8,242,1.252102,0.902753
pitchU4_tempo110,9,286,1.240072,0.886105
pitchU4_tempo110,10,259,1.218066,0.874415
pitchU4_tempo110,11,220,1.218006,0.877954
pitchU4_tempo110,12,247,1.205712,0.839299
pitchU4_tempo110,13,147,1.202476,0.869143
pitchU4_tempo110,14,245,1.198668,0.839644
pitchU4_tempo110,15,10,1.189862,0.903978
pitchU4_tempo110,16,470,1.176212,0.851648
pitchU4_tempo110,17,409,1.159762,0.827788
pitchU4_tempo110,18,181,1.157843,0.808898
pitchU4_tempo110,19,503,1.142567,0.831180
pitchU4_tempo110,20,76,1.138033,0.837512
pitchU4_tempo110,21,317,1.137441,0.837883
pitchU4_tempo110,22,109,1.137373,0.809701
pitchU4_tempo110,23,85,1.134080,0.789304
pitchU4_tempo110,24,368,1.130235,0.804989
pitchU4_tempo110,25,121,1.129281,0.737949
pitchU4_tempo110,26,342,1.129148,0.783604
pitchU4_tempo110,27,415,1.127299,0.808097
pitchU4_tempo110,28,355,1.126471,0.802198
pitchU4_tempo110,29,484,1.126044,0.810498
pitchU4_tempo110,30,137,1.125556,0.856850
tempo090,1,214,1.362079,1.024561
tempo090,2,469,1.351568,1.023658
tempo090,3,291,1.265739,0.886212
tempo090,4,288,1.240926,0.970014
tempo090,5,286,1.229621,0.911484
tempo090,6,220,1.228899,0.884442
tempo090,7,174,1.201115,0.861029
tempo090,8,242,1.193869,0.882403
tempo090,9,245,1.184973,0.879079
tempo090,10,342,1.183769,0.849844
tempo090,11,510,1.183542,0.867082
tempo090,12,189,1.177964,0.872851
tempo090,13,208,1.173428,0.919487
tempo090,14,482,1.160761,0.850985
tempo090,15,104,1.156143,0.863120
tempo090,16,409,1.148485,0.831471
tempo090,17,287,1.147731,0.785264
tempo090,18,319,1.139308,0.880234
tempo090,19,355,1.138500,0.805988
tempo090,20,147,1.138332,0.841229
tempo090,21,168,1.136635,0.834660
tempo090,22,368,1.135325,0.843468
tempo090,23,470,1.130954,0.769711
tempo090,24,318,1.126816,0.837321
tempo090,25,415,1.120446,0.803136
tempo090,26,76,1.120057,0.819188
tempo090,27,85,1.119924,0.804152
tempo090,28,489,1.115328,0.804698
tempo090,29,221,1.114622,0.843598
tempo090,30,162,1.112974,0.808972
tempo095,1,469,1.360627,1.006057
tempo095,2,214,1.359942,1.037077
tempo095,3,288,1.339809,1.030888
tempo095,4,291,1.205342,0.870207
tempo095,5,189,1.205068,0.883656
tempo095,6,342,1.201570,0.854572
tempo095,7,319,1.193526,0.885943
tempo095,8,174,1.183038,0.844898
tempo095,9,208,1.181069,0.917705
tempo095,10,220,1.165620,0.877052
