category,rank,dimension,mean_delta,std_delta
pitchU4,25,197,3.999554,0.000000
pitchU4,26,288,3.920006,0.000000
pitchU4,27,404,3.892535,0.000000
pitchU4,28,158,3.890373,0.000000
pitchU4,29,797,3.876843,0.000000
pitchU4,30,677,3.875263,0.000000
pitchU4_tempo110,1,32,5.795539,0.000000
pitchU4_tempo110,2,994,5.629154,0.000000
pitchU4_tempo110,3,442,5.239926,0.000000
pitchU4_tempo110,4,551,5.215692,0.000000
pitchU4_tempo110,5,941,5.212769,0.000000
pitchU4_tempo110,6,249,5.137153,0.000000
pitchU4_tempo110,7,703,5.097568,0.000000
pitchU4_tempo110,8,468,5.091556,0.000000
pitchU4_tempo110,9,242,5.075973,0.000000
pitchU4_tempo110,10,698,4.923974,0.000000
pitchU4_tempo110,11,629,4.877466,0.000000
pitchU4_tempo110,12,865,4.838589,0.000000
pitchU4_tempo110,13,503,4.747745,0.000000
pitchU4_tempo110,14,379,4.542134,0.000000
pitchU4_tempo110,15,330,4.476676,0.000000
pitchU4_tempo110,16,774,4.461738,0.000000
pitchU4_tempo110,17,70,4.432959,0.000000
pitchU4_tempo110,18,145,4.389074,0.000000
pitchU4_tempo110,19,234,4.320823,0.000000
pitchU4_tempo110,20,960,4.289132,0.000000
pitchU4_tempo110,21,683,4.250295,0.000000
pitchU4_tempo110,22,978,4.240953,0.000000
pitchU4_tempo110,23,447,4.235384,0.000000
pitchU4_tempo110,24,675,4.161895,0.000000
pitchU4_tempo110,25,198,4.104630,0.000000
pitchU4_tempo110,26,645,4.086801,0.000000
pitchU4_tempo110,27,495,4.070422,0.000000
pitchU4_tempo110,28,428,4.067691,0.000000
pitchU4_tempo110,29,272,4.063655,0.000000
pitchU4_tempo110,30,896,4.058224,0.000000
tempo105,1,629,6.879271,0.000000
tempo105,2,551,6.379087,0.000000
tempo105,3,468,5.551787,0.000000
tempo105,4,994,5.425133,0.000000
tempo105,5,357,5.291321,0.000000
tempo105,6,198,5.232265,0.000000
tempo105,7,645,5.141991,0.000000
tempo105,8,242,5.008153,0.000000
tempo105,9,447,4.923948,0.000000
tempo105,10,331,4.895082,0.000000
tempo105,11,379,4.830343,0.000000
tempo105,12,495,4.811779,0.000000
tempo105,13,941,4.720538,0.000000
tempo105,14,677,4.684008,0.000000
tempo105,15,158,4.587054,0.000000
tempo105,16,666,4.501313,0.000000
tempo105,17,959,4.388465,0.000000
tempo105,18,288,4.339817,0.000000
tempo105,19,340,4.339675,0.000000
tempo105,20,32,4.310137,0.000000
tempo105,21,290,4.247554,0.000000
tempo105,22,698,4.247536,0.000000
tempo105,23,774,4.246929,0.000000
tempo105,24,703,4.141954,0.000000
tempo105,25,197,4.128581,0.000000
tempo105,26,355,4.090491,0.000000
tempo105,27,448,4.061052,0.000000
tempo105,28,978,4.056602,0.000000
tempo105,29,249,3.984996,0.000000
tempo105,30,100,3.984361,0.000000
tempo110,1,629,8.452044,0.000000
tempo110,2,468,7.383577,0.000000
tempo110,3,551,6.605138,0.000000
tempo110,4,698,6.455049,0.000000
tempo110,5,941,6.055412,0.000000
tempo110,6,355,5.275980,0.000000
tempo110,7,242,5.109400,0.000000
tempo110,8,379,4.934586,0.000000
tempo110,9,184,4.894439,0.000000
tempo110,10,198,4.789552,0.000000
tempo110,11,645,4.747521,0.000000
tempo110,12,145,4.703786,0.000000
tempo110,13,742,4.677294,0.000000
tempo110,14,959,4.612566,0.000000
tempo110,15,703,4.528121,0.000000
tempo110,16,442,4.486894,0.000000
tempo110,17,666,4.483291,0.000000
tempo110,18,100,4.436640,0.000000
tempo110,19,32,4.409912,0.000000
tempo110,20,249,4.354191,0.000000
tempo110,21,747,4.349111,0.000000
tempo110,22,994,4.323546,0.000000
tempo110,23,359,4.299220,0.000000
tempo110,24,340,4.214432,0.000000
tempo110,25,1001,4.173680,0.000000
tempo110,26,20,4.166040,0.000000
tempo110,27,290,4.088404,0.000000
tempo110,28,774,4.081229,0.000000
tempo110,29,197,4.001002,0.000000
tempo110,30,448,3.934338,0.000000
