category,rank,dimension,mean_delta,std_delta
tempo_down_large,1,880,0.869542,0.723270
tempo_down_large,2,834,0.803414,0.502307
tempo_down_large,3,427,0.786807,0.734971
tempo_down_large,4,4,0.765280,0.510697
tempo_down_large,5,562,0.751210,0.503756
tempo_down_large,6,551,0.739577,0.591710
tempo_down_large,7,501,0.736845,0.715810
tempo_down_large,8,158,0.732563,0.534757
tempo_down_large,9,675,0.731481,0.589870
tempo_down_large,10,661,0.721062,0.533720
tempo_down_large,11,130,0.702102,0.578217
tempo_down_large,12,640,0.665833,0.718117
tempo_down_large,13,563,0.664283,0.535520
tempo_down_large,14,145,0.659032,0.520579
tempo_down_large,15,909,0.656726,0.584242
tempo_down_large,16,449,0.655197,0.474542
tempo_down_large,17,272,0.636904,0.511871
tempo_down_large,18,921,0.620177,0.483772
tempo_down_large,19,842,0.616296,0.640502
tempo_down_large,20,698,0.613718,0.475603
tempo_down_large,21,262,0.603784,0.481236
tempo_down_large,22,66,0.602494,0.616008
tempo_down_large,23,995,0.602460,0.519679
tempo_down_large,24,781,0.599512,0.451246
tempo_down_large,25,951,0.598511,0.438226
tempo_down_large,26,70,0.597589,0.466467
tempo_down_large,27,689,0.597032,0.493483
tempo_down_large,28,1016,0.593539,0.452605
tempo_down_large,29,916,0.590271,0.527388
tempo_down_large,30,868,0.589462,0.422981
tempo_up_large,1,757,0.591404,0.480595
tempo_up_large,2,880,0.582093,0.486289
tempo_up_large,3,963,0.556291,0.459250
tempo_up_large,4,698,0.555600,0.459885
tempo_up_large,5,427,0.552917,0.489273
tempo_up_large,6,629,0.547019,0.443109
tempo_up_large,7,4,0.542432,0.466995
tempo_up_large,8,611,0.539730,0.455279
tempo_up_large,9,70,0.532455,0.452978
tempo_up_large,10,941,0.513041,0.439963
tempo_up_large,11,145,0.507273,0.410607
tempo_up_large,12,400,0.503459,0.421592
tempo_up_large,13,551,0.496357,0.418698
tempo_up_large,14,834,0.490360,0.418571
tempo_up_large,15,1001,0.490151,0.388142
tempo_up_large,16,158,0.488640,0.403143
tempo_up_large,17,501,0.486653,0.405675
tempo_up_large,18,443,0.476425,0.410545
tempo_up_large,19,449,0.473484,0.397610
tempo_up_large,20,612,0.472251,0.390438
tempo_up_large,21,1006,0.468927,0.378474
tempo_up_large,22,640,0.467946,0.383538
tempo_up_large,23,45,0.467135,0.388108
tempo_up_large,24,424,0.465342,0.386535
tempo_up_large,25,47,0.465334,0.380939
tempo_up_large,26,562,0.463830,0.383639
tempo_up_large,27,965,0.462540,0.384690
tempo_up_large,28,66,0.460511,0.387463
tempo_up_large,29,999,0.459189,0.399393
tempo_up_large,30,994,0.458530,0.379880
