category,rank,dimension,mean_delta,std_delta
pitchU4,8,290,2.253728,1.639238
pitchU4,9,652,2.239055,1.536480
pitchU4,10,70,2.238826,1.650845
pitchU4,11,629,2.229935,1.735611
pitchU4,12,834,2.195244,1.672002
pitchU4,13,427,2.178012,1.605158
pitchU4,14,698,2.175772,1.652345
pitchU4,15,941,2.142995,1.695558
pitchU4,16,1001,2.141753,1.655980
pitchU4,17,612,2.094083,1.599230
pitchU4,18,640,2.084474,1.533191
pitchU4,19,355,2.082724,1.525405
pitchU4,20,470,2.080266,1.555778
pitchU4,21,994,2.073126,1.518557
pitchU4,22,995,2.070537,1.586014
pitchU4,23,67,2.042159,1.436909
pitchU4,24,689,2.030601,1.491510
pitchU4,25,345,2.007583,1.459572
pitchU4,26,145,1.998003,1.518940
pitchU4,27,443,1.996194,1.508038
pitchU4,28,387,1.995661,1.480890
pitchU4,29,562,1.992631,1.454046
pitchU4,30,57,1.985740,1.463804
pitchU4_tempo110,1,45,2.705995,1.850351
pitchU4_tempo110,2,4,2.516423,1.908815
pitchU4_tempo110,3,880,2.448213,1.877293
pitchU4_tempo110,4,400,2.432869,1.865822
pitchU4_tempo110,5,551,2.339184,1.638155
pitchU4_tempo110,6,757,2.337968,1.770657
pitchU4_tempo110,7,963,2.312330,1.838824
pitchU4_tempo110,8,290,2.223908,1.662965
pitchU4_tempo110,9,698,2.214526,1.645697
pitchU4_tempo110,10,652,2.211526,1.512969
pitchU4_tempo110,11,70,2.204955,1.683461
pitchU4_tempo110,12,941,2.192644,1.741912
pitchU4_tempo110,13,629,2.190482,1.702478
pitchU4_tempo110,14,427,2.151815,1.626984
pitchU4_tempo110,15,834,2.151358,1.602072
pitchU4_tempo110,16,470,2.140660,1.590639
pitchU4_tempo110,17,1001,2.139158,1.630312
pitchU4_tempo110,18,355,2.115646,1.540578
pitchU4_tempo110,19,345,2.097100,1.519022
pitchU4_tempo110,20,995,2.094986,1.607587
pitchU4_tempo110,21,640,2.093664,1.532576
pitchU4_tempo110,22,994,2.087831,1.500888
pitchU4_tempo110,23,145,2.061979,1.611808
pitchU4_tempo110,24,612,2.051898,1.557013
pitchU4_tempo110,25,67,2.051407,1.442134
pitchU4_tempo110,26,57,2.040594,1.493612
pitchU4_tempo110,27,443,2.034833,1.529423
pitchU4_tempo110,28,387,2.031063,1.549668
pitchU4_tempo110,29,689,2.024532,1.488330
pitchU4_tempo110,30,47,2.016558,1.511687
tempo090,1,629,3.827159,2.608447
tempo090,2,66,3.167043,2.120839
tempo090,3,1010,2.984380,1.213799
tempo090,4,442,2.923394,1.979965
tempo090,5,4,2.887222,1.679277
tempo090,6,427,2.830422,2.151162
tempo090,7,880,2.727579,1.484661
tempo090,8,1001,2.564671,1.433609
tempo090,9,822,2.474938,1.814582
tempo090,10,272,2.464856,1.810188
