category,rank,dimension,mean_delta,std_delta
pitchU4_tempo110,1,640,0.975185,0.904224
pitchU4_tempo110,2,880,0.930795,0.769139
pitchU4_tempo110,3,70,0.887750,0.792654
pitchU4_tempo110,4,757,0.887436,0.706742
pitchU4_tempo110,5,963,0.882574,0.729769
pitchU4_tempo110,6,941,0.875138,0.753007
pitchU4_tempo110,7,698,0.865424,0.783815
pitchU4_tempo110,8,611,0.861274,0.677184
pitchU4_tempo110,9,107,0.844194,0.791948
pitchU4_tempo110,10,259,0.837436,0.751443
pitchU4_tempo110,11,4,0.831694,0.687347
pitchU4_tempo110,12,612,0.828433,0.674820
pitchU4_tempo110,13,629,0.819110,0.650539
pitchU4_tempo110,14,701,0.816942,0.798236
pitchU4_tempo110,15,45,0.815662,0.678051
pitchU4_tempo110,16,427,0.814309,0.689469
pitchU4_tempo110,17,965,0.808121,0.632993
pitchU4_tempo110,18,400,0.805274,0.742075
pitchU4_tempo110,19,1006,0.804785,0.681580
pitchU4_tempo110,20,1001,0.798869,0.643792
pitchU4_tempo110,21,80,0.795710,0.778643
pitchU4_tempo110,22,193,0.793208,0.770576
pitchU4_tempo110,23,290,0.792925,0.673742
pitchU4_tempo110,24,655,0.791520,0.710866
pitchU4_tempo110,25,195,0.790928,0.715711
pitchU4_tempo110,26,184,0.787353,0.643889
pitchU4_tempo110,27,145,0.785516,0.662088
pitchU4_tempo110,28,551,0.781769,0.618822
pitchU4_tempo110,29,449,0.780652,0.630065
pitchU4_tempo110,30,324,0.775480,0.794607
tempo090,1,562,0.975157,0.534545
tempo090,2,661,0.898042,0.565688
tempo090,3,834,0.890864,0.416173
tempo090,4,158,0.888712,0.573676
tempo090,5,449,0.868559,0.565010
tempo090,6,563,0.864810,0.567829
tempo090,7,640,0.859274,0.823141
tempo090,8,130,0.853739,0.667777
tempo090,9,551,0.838245,0.596206
tempo090,10,880,0.825785,0.753647
tempo090,11,427,0.815207,0.719522
tempo090,12,921,0.814275,0.468852
tempo090,13,501,0.800554,0.814182
tempo090,14,347,0.785423,0.774447
tempo090,15,4,0.783956,0.523016
tempo090,16,770,0.782596,0.581325
tempo090,17,951,0.763473,0.466412
tempo090,18,145,0.762700,0.656588
tempo090,19,931,0.756454,0.573184
tempo090,20,675,0.743937,0.641794
tempo090,21,842,0.741745,0.769062
tempo090,22,129,0.736232,0.592957
tempo090,23,261,0.734081,0.450746
tempo090,24,527,0.731072,0.635346
tempo090,25,70,0.729392,0.555758
tempo090,26,733,0.726434,0.449060
tempo090,27,491,0.715845,0.540538
tempo090,28,909,0.714459,0.587501
tempo090,29,272,0.714257,0.620578
tempo090,30,612,0.713934,0.461826
tempo095,1,880,0.900173,0.699597
tempo095,2,427,0.766927,0.744951
tempo095,3,4,0.752207,0.501480
tempo095,4,834,0.742199,0.546435
tempo095,5,675,0.722762,0.550450
tempo095,6,501,0.692248,0.634190
tempo095,7,551,0.670510,0.578616
tempo095,8,698,0.646278,0.482065
tempo095,9,158,0.623258,0.476186
tempo095,10,909,0.616313,0.578533
tempo095,11,57,0.608345,0.470253
tempo095,12,66,0.602926,0.556585
tempo095,13,980,0.597559,0.412472
tempo095,14,661,0.597176,0.472209
tempo095,15,130,0.595957,0.478393
tempo095,16,52,0.595390,0.428902
tempo095,17,339,0.594671,0.687454
tempo095,18,562,0.594448,0.414382
tempo095,19,470,0.591258,0.506665
tempo095,20,141,0.590380,0.381772
tempo095,21,1016,0.590199,0.444632
tempo095,22,145,0.586464,0.382282
tempo095,23,976,0.583034,0.434910
tempo095,24,272,0.582757,0.410754
tempo095,25,400,0.574693,0.579432
tempo095,26,262,0.566040,0.363318
tempo095,27,997,0.561415,0.436842
tempo095,28,899,0.558487,0.362628
tempo095,29,995,0.558189,0.495180
tempo095,30,188,0.557307,0.335908
tempo105,1,757,0.545825,0.451037
tempo105,2,880,0.526924,0.446302
tempo105,3,963,0.515854,0.433825
tempo105,4,629,0.511656,0.418654
tempo105,5,4,0.510600,0.440472
tempo105,6,698,0.506409,0.422317
tempo105,7,427,0.504486,0.448076
tempo105,8,70,0.500055,0.428179
tempo105,9,611,0.491334,0.414677
tempo105,10,400,0.470044,0.388191
tempo105,11,551,0.468248,0.390954
tempo105,12,941,0.463726,0.392381
tempo105,13,1001,0.456405,0.367462
tempo105,14,145,0.454043,0.365381
tempo105,15,501,0.448222,0.372870
tempo105,16,834,0.446855,0.385742
tempo105,17,443,0.443621,0.382413
tempo105,18,624,0.439655,0.348385
tempo105,19,47,0.433639,0.352669
tempo105,20,1006,0.431478,0.356071
tempo105,21,612,0.429963,0.362718
tempo105,22,158,0.428989,0.352129
tempo105,23,45,0.426192,0.359317
tempo105,24,355,0.425558,0.346049
tempo105,25,424,0.423426,0.353866
tempo105,26,66,0.423303,0.353592
tempo105,27,290,0.422638,0.356657
tempo105,28,995,0.422435,0.346381
tempo105,29,562,0.421295,0.345854
tempo105,30,640,0.419978,0.347869
tempo110,1,880,0.637263,0.517379
tempo110,2,757,0.636981,0.504336
tempo110,3,698,0.604791,0.489691
tempo110,4,427,0.601349,0.522794
tempo110,5,963,0.596729,0.479945
tempo110,6,611,0.588127,0.487767
tempo110,7,629,0.582383,0.463593
tempo110,8,4,0.574264,0.490027
tempo110,9,70,0.564854,0.474279
tempo110,10,941,0.562355,0.477816
tempo110,11,145,0.560503,0.445002
tempo110,12,158,0.548292,0.440383
tempo110,13,400,0.536875,0.450060
tempo110,14,834,0.533864,0.444772
tempo110,15,449,0.530843,0.433817
tempo110,16,501,0.525084,0.432618
tempo110,17,551,0.524464,0.442935
tempo110,18,1001,0.523897,0.404972
tempo110,19,640,0.515914,0.410595
tempo110,20,612,0.514540,0.411999
tempo110,21,965,0.512441,0.420555
tempo110,22,443,0.509229,0.434399
tempo110,23,45,0.508080,0.410846
tempo110,24,424,0.507257,0.412412
tempo110,25,1006,0.506375,0.396099
tempo110,26,562,0.506364,0.413671
tempo110,27,994,0.500906,0.411285
tempo110,28,999,0.500716,0.424591
tempo110,29,140,0.500159,0.411321
tempo110,30,66,0.497718,0.415282
