category,rank,dimension,mean_delta,std_delta
pitch_up_small,10,652,2.233161,1.517820
pitch_up_small,11,70,2.228985,1.694183
pitch_up_small,12,698,2.192518,1.607841
pitch_up_small,13,1001,2.188047,1.627514
pitch_up_small,14,834,2.176451,1.642688
pitch_up_small,15,941,2.153060,1.645756
pitch_up_small,16,355,2.108580,1.568482
pitch_up_small,17,995,2.106059,1.614104
pitch_up_small,18,427,2.070781,1.560038
pitch_up_small,19,612,2.061178,1.583589
pitch_up_small,20,640,2.054577,1.585967
pitch_up_small,21,470,2.049631,1.563630
pitch_up_small,22,994,2.023033,1.533694
pitch_up_small,23,145,2.013343,1.530159
pitch_up_small,24,345,2.005975,1.431238
pitch_up_small,25,387,1.998673,1.481444
pitch_up_small,26,67,1.990578,1.403337
pitch_up_small,27,689,1.986819,1.489379
pitch_up_small,28,443,1.967672,1.501903
pitch_up_small,29,57,1.963572,1.505327
pitch_up_small,30,562,1.948970,1.470766
tempo_down_large,1,629,2.572325,1.898870
tempo_down_large,2,4,2.547610,1.902523
tempo_down_large,3,963,2.526788,1.968349
tempo_down_large,4,45,2.518680,1.829481
tempo_down_large,5,551,2.426695,1.815094
tempo_down_large,6,400,2.376531,1.800769
tempo_down_large,7,880,2.356824,1.684077
tempo_down_large,8,652,2.252624,1.533007
tempo_down_large,9,612,2.227032,1.775258
tempo_down_large,10,290,2.204359,1.556101
tempo_down_large,11,70,2.200459,1.673675
tempo_down_large,12,1001,2.190683,1.616921
tempo_down_large,13,834,2.165272,1.632125
tempo_down_large,14,757,2.159420,1.712887
tempo_down_large,15,67,2.122029,1.457771
tempo_down_large,16,995,2.115741,1.756787
tempo_down_large,17,941,2.104602,1.526732
tempo_down_large,18,442,2.087664,1.445468
tempo_down_large,19,698,2.086686,1.600584
tempo_down_large,20,355,2.073609,1.530068
tempo_down_large,21,1010,2.052375,1.327304
tempo_down_large,22,345,2.051087,1.519637
tempo_down_large,23,387,2.027877,1.452043
tempo_down_large,24,427,2.025102,1.628847
tempo_down_large,25,640,2.016214,1.469310
tempo_down_large,26,562,2.000233,1.467770
tempo_down_large,27,689,1.966136,1.478253
tempo_down_large,28,443,1.948876,1.476718
tempo_down_large,29,663,1.939242,1.442247
