category,rank,dimension,mean_delta,std_delta
pitchU2,18,482,0.995341,0.808810
pitchU2,19,76,0.993494,0.801124
pitchU2,20,245,0.992438,0.797180
pitchU2,21,489,0.992124,0.806443
pitchU2,22,186,0.991270,0.790377
pitchU2,23,168,0.989270,0.788520
pitchU2,24,242,0.988540,0.769598
pitchU2,25,495,0.985672,0.767754
pitchU2,26,318,0.983623,0.783408
pitchU2,27,258,0.983366,0.758499
pitchU2,28,409,0.979475,0.767831
pitchU2,29,368,0.978639,0.786249
pitchU2,30,415,0.976135,0.772070
pitchU4,1,214,1.218342,1.031316
pitchU4,2,469,1.194736,1.034997
pitchU4,3,288,1.157390,0.933697
pitchU4,4,174,1.122205,0.908526
pitchU4,5,220,1.111251,0.920630
pitchU4,6,287,1.083596,0.824938
pitchU4,7,342,1.074274,0.830944
pitchU4,8,189,1.072530,0.844717
pitchU4,9,10,1.044655,0.843185
pitchU4,10,85,1.041523,0.835205
pitchU4,11,104,1.034058,0.850183
pitchU4,12,205,1.031652,0.834841
pitchU4,13,291,1.028540,0.804403
pitchU4,14,76,1.021083,0.781479
pitchU4,15,482,1.020981,0.819548
pitchU4,16,415,1.020754,0.777238
pitchU4,17,319,1.019247,0.833704
pitchU4,18,147,1.017712,0.772439
pitchU4,19,258,1.005928,0.806119
pitchU4,20,470,0.999485,0.822261
pitchU4,21,242,0.999115,0.802353
pitchU4,22,245,0.998743,0.781933
pitchU4,23,503,0.994707,0.782214
pitchU4,24,286,0.987370,0.813153
pitchU4,25,368,0.986950,0.776208
pitchU4,26,89,0.982175,0.823810
pitchU4,27,177,0.979646,0.772571
pitchU4,28,484,0.978618,0.750416
pitchU4,29,41,0.975059,0.732014
pitchU4,30,241,0.974485,0.739833
pitchU4_tempo110,1,214,1.318393,1.043072
pitchU4_tempo110,2,469,1.306747,1.066438
pitchU4_tempo110,3,288,1.270965,1.027004
pitchU4_tempo110,4,174,1.175763,0.885722
pitchU4_tempo110,5,189,1.172698,0.895259
pitchU4_tempo110,6,220,1.166737,0.892182
pitchU4_tempo110,7,287,1.121634,0.825451
pitchU4_tempo110,8,342,1.116972,0.827303
pitchU4_tempo110,9,482,1.114464,0.880334
pitchU4_tempo110,10,85,1.103649,0.861194
pitchU4_tempo110,11,286,1.096105,0.853199
pitchU4_tempo110,12,319,1.094452,0.869057
pitchU4_tempo110,13,10,1.087270,0.838155
pitchU4_tempo110,14,291,1.083337,0.802577
pitchU4_tempo110,15,205,1.079293,0.834370
pitchU4_tempo110,16,470,1.075159,0.826198
pitchU4_tempo110,17,104,1.074066,0.845058
pitchU4_tempo110,18,245,1.058343,0.784664
pitchU4_tempo110,19,186,1.049789,0.783911
pitchU4_tempo110,20,368,1.049155,0.826663
pitchU4_tempo110,21,168,1.045021,0.789060
pitchU4_tempo110,22,242,1.037554,0.822649
pitchU4_tempo110,23,241,1.037488,0.766529
pitchU4_tempo110,24,258,1.037130,0.823194
