category,rank,dimension,mean_delta,std_delta
pitch_up_large,22,409,1.196959,0.852760
pitch_up_large,23,371,1.196069,0.840538
pitch_up_large,24,8,1.190240,0.874094
pitch_up_large,25,343,1.180787,0.823138
pitch_up_large,26,41,1.175242,0.886381
pitch_up_large,27,239,1.174815,0.866021
pitch_up_large,28,408,1.173028,0.851909
pitch_up_large,29,471,1.169837,0.868740
pitch_up_large,30,76,1.162586,0.825586
pitch_up_small,1,214,1.637375,1.257651
pitch_up_small,2,469,1.558563,1.131127
pitch_up_small,3,470,1.399683,1.065109
pitch_up_small,4,104,1.394832,1.090256
pitch_up_small,5,10,1.393685,0.998897
pitch_up_small,6,288,1.378108,1.040177
pitch_up_small,7,342,1.365012,0.945412
pitch_up_small,8,242,1.361335,0.970110
pitch_up_small,9,85,1.353765,1.067044
pitch_up_small,10,368,1.315833,0.950513
pitch_up_small,11,482,1.293413,0.892619
pitch_up_small,12,34,1.281207,0.881597
pitch_up_small,13,359,1.277913,0.937276
pitch_up_small,14,415,1.262900,0.932090
pitch_up_small,15,503,1.251663,0.879930
pitch_up_small,16,139,1.241711,0.881493
pitch_up_small,17,293,1.237512,0.856470
pitch_up_small,18,319,1.235178,0.882046
pitch_up_small,19,174,1.231243,0.919358
pitch_up_small,20,41,1.223353,0.885060
pitch_up_small,21,431,1.218372,0.843200
pitch_up_small,22,239,1.208496,0.882584
pitch_up_small,23,371,1.203516,0.846108
pitch_up_small,24,255,1.202106,0.840706
pitch_up_small,25,409,1.198397,0.844256
pitch_up_small,26,408,1.197975,0.860217
pitch_up_small,27,471,1.186098,0.868278
pitch_up_small,28,343,1.183558,0.808822
pitch_up_small,29,8,1.174880,0.871869
pitch_up_small,30,147,1.173193,0.843483
tempo_down_large,1,214,1.580518,1.193199
tempo_down_large,2,469,1.562664,1.112310
tempo_down_large,3,470,1.429400,1.059934
tempo_down_large,4,104,1.395422,1.061673
tempo_down_large,5,288,1.368409,1.029389
tempo_down_large,6,10,1.354606,0.999765
tempo_down_large,7,85,1.351539,1.062916
tempo_down_large,8,368,1.338261,0.961407
tempo_down_large,9,242,1.333880,0.957203
tempo_down_large,10,174,1.308372,0.949678
tempo_down_large,11,342,1.301106,0.941164
tempo_down_large,12,482,1.283684,0.869147
tempo_down_large,13,503,1.267133,0.899420
tempo_down_large,14,359,1.266108,0.898686
tempo_down_large,15,293,1.246078,0.866291
tempo_down_large,16,319,1.236533,0.893558
tempo_down_large,17,139,1.233881,0.876247
tempo_down_large,18,371,1.233594,0.843377
tempo_down_large,19,409,1.220211,0.860820
tempo_down_large,20,34,1.217736,0.850353
tempo_down_large,21,408,1.211082,0.887686
tempo_down_large,22,41,1.207227,0.886155
tempo_down_large,23,415,1.206134,0.880123
