category,rank,dimension,mean_delta,std_delta
pitchU4,8,10,1.113551,0.902698
pitchU4,9,104,1.113477,0.930224
pitchU4,10,342,1.107869,0.860318
pitchU4,11,482,1.097509,0.847983
pitchU4,12,34,1.092932,0.837494
pitchU4,13,368,1.083882,0.864298
pitchU4,14,139,1.074331,0.837704
pitchU4,15,415,1.062904,0.836560
pitchU4,16,503,1.055546,0.836373
pitchU4,17,371,1.049992,0.807709
pitchU4,18,319,1.042522,0.835636
pitchU4,19,409,1.032894,0.813924
pitchU4,20,359,1.032685,0.831319
pitchU4,21,220,1.030435,0.816113
pitchU4,22,293,1.027918,0.806083
pitchU4,23,76,1.027608,0.790255
pitchU4,24,8,1.024449,0.819134
pitchU4,25,147,1.018099,0.786389
pitchU4,26,387,1.015505,0.832426
pitchU4,27,189,1.015101,0.795389
pitchU4,28,343,1.009424,0.778060
pitchU4,29,205,1.006763,0.808300
pitchU4,30,431,1.003262,0.786396
pitchU4_tempo110,1,469,1.340305,1.064416
pitchU4_tempo110,2,214,1.337899,1.058441
pitchU4_tempo110,3,288,1.210525,0.961309
pitchU4_tempo110,4,85,1.179351,0.930605
pitchU4_tempo110,5,174,1.163443,0.907380
pitchU4_tempo110,6,242,1.161571,0.884709
pitchU4_tempo110,7,470,1.153712,0.912097
pitchU4_tempo110,8,104,1.152080,0.934252
pitchU4_tempo110,9,189,1.141751,0.853760
pitchU4_tempo110,10,10,1.139812,0.907148
pitchU4_tempo110,11,342,1.130603,0.848881
pitchU4_tempo110,12,482,1.127360,0.842337
pitchU4_tempo110,13,503,1.109801,0.846692
pitchU4_tempo110,14,368,1.089236,0.844020
pitchU4_tempo110,15,319,1.077732,0.853207
pitchU4_tempo110,16,220,1.077587,0.826947
pitchU4_tempo110,17,409,1.074000,0.811341
pitchU4_tempo110,18,139,1.069710,0.803624
pitchU4_tempo110,19,415,1.064888,0.803610
pitchU4_tempo110,20,76,1.063771,0.797655
pitchU4_tempo110,21,291,1.058620,0.804139
pitchU4_tempo110,22,147,1.056972,0.796024
pitchU4_tempo110,23,286,1.056313,0.816299
pitchU4_tempo110,24,205,1.055464,0.820695
pitchU4_tempo110,25,293,1.050416,0.796609
pitchU4_tempo110,26,495,1.046882,0.799502
pitchU4_tempo110,27,359,1.042497,0.800739
pitchU4_tempo110,28,162,1.041667,0.797625
pitchU4_tempo110,29,186,1.030759,0.767782
pitchU4_tempo110,30,34,1.029453,0.784983
tempo090,1,214,1.295960,1.081078
tempo090,2,469,1.276879,1.046510
tempo090,3,288,1.175754,0.946733
tempo090,4,174,1.140951,0.912646
tempo090,5,104,1.133402,0.929871
tempo090,6,85,1.127435,0.938191
tempo090,7,470,1.124487,0.920716
tempo090,8,10,1.121065,0.924612
tempo090,9,242,1.115456,0.875283
tempo090,10,342,1.115151,0.873223
tempo090,11,482,1.076939,0.834460
tempo090,12,319,1.072392,0.861403
tempo090,13,220,1.070628,0.842884
tempo090,14,368,1.069901,0.859808
tempo090,15,503,1.065769,0.852576
tempo090,16,189,1.052533,0.821734
tempo090,17,409,1.048627,0.818778
tempo090,18,205,1.047504,0.827496
tempo090,19,286,1.047397,0.811859
tempo090,20,147,1.046060,0.808290
tempo090,21,76,1.045664,0.808500
tempo090,22,415,1.032907,0.818399
tempo090,23,34,1.031175,0.802208
tempo090,24,208,1.030656,0.842404
tempo090,25,371,1.028884,0.805395
tempo090,26,139,1.028078,0.809126
tempo090,27,291,1.025478,0.814823
tempo090,28,359,1.024218,0.801077
tempo090,29,162,1.019485,0.810294
tempo090,30,293,1.017681,0.793495
tempo095,1,214,1.308402,1.093603
tempo095,2,469,1.285502,1.052767
tempo095,3,288,1.205275,0.980359
tempo095,4,174,1.142192,0.905603
tempo095,5,104,1.120385,0.911837
tempo095,6,85,1.114841,0.909732
tempo095,7,342,1.113568,0.870971
tempo095,8,10,1.106785,0.910850
tempo095,9,470,1.106650,0.907599
tempo095,10,482,1.099323,0.848919
tempo095,11,242,1.089687,0.862479
tempo095,12,368,1.081610,0.867509
tempo095,13,319,1.081306,0.866663
tempo095,14,189,1.069169,0.834045
tempo095,15,503,1.060542,0.846366
tempo095,16,409,1.053741,0.827093
tempo095,17,76,1.045592,0.809241
tempo095,18,220,1.041342,0.832269
tempo095,19,147,1.038877,0.791684
tempo095,20,371,1.037464,0.809310
tempo095,21,208,1.036981,0.846402
tempo095,22,359,1.035286,0.818093
tempo095,23,205,1.035055,0.830447
tempo095,24,415,1.028933,0.802054
tempo095,25,162,1.028239,0.818697
tempo095,26,139,1.022751,0.801840
tempo095,27,293,1.020328,0.793997
tempo095,28,34,1.019996,0.788696
tempo095,29,286,1.015129,0.795905
tempo095,30,168,1.014644,0.787862
tempo105,1,469,1.311009,1.051214
tempo105,2,214,1.295281,1.075333
tempo105,3,288,1.166320,0.957053
tempo105,4,174,1.136861,0.913779
tempo105,5,104,1.127091,0.922342
tempo105,6,10,1.123011,0.903543
tempo105,7,85,1.116601,0.919565
tempo105,8,470,1.114254,0.916306
tempo105,9,242,1.111552,0.870641
tempo105,10,342,1.109001,0.872876
tempo105,11,482,1.094000,0.847212
tempo105,12,368,1.084932,0.864037
tempo105,13,189,1.072621,0.833985
tempo105,14,220,1.067530,0.852405
tempo105,15,409,1.063514,0.841519
tempo105,16,503,1.057230,0.844591
tempo105,17,286,1.047877,0.828550
tempo105,18,319,1.046435,0.846417
tempo105,19,415,1.041937,0.813496
tempo105,20,147,1.039023,0.808902
tempo105,21,208,1.038115,0.852072
tempo105,22,76,1.035347,0.804293
tempo105,23,359,1.034731,0.820009
tempo105,24,205,1.032760,0.820564
tempo105,25,371,1.032706,0.805758
tempo105,26,291,1.030472,0.811701
tempo105,27,139,1.022051,0.806596
tempo105,28,471,1.015634,0.812237
tempo105,29,34,1.013465,0.780403
tempo105,30,41,1.013079,0.812698
tempo110,1,469,1.309189,1.067930
tempo110,2,214,1.305696,1.089874
tempo110,3,288,1.174252,0.956176
tempo110,4,174,1.156227,0.916268
tempo110,5,104,1.143913,0.930879
tempo110,6,242,1.122168,0.885679
tempo110,7,470,1.117990,0.905854
tempo110,8,85,1.117386,0.921692
tempo110,9,10,1.114471,0.910987
tempo110,10,342,1.108853,0.856273
tempo110,11,482,1.097926,0.844776
tempo110,12,189,1.083325,0.832994
tempo110,13,368,1.082985,0.875465
tempo110,14,220,1.073338,0.831317
tempo110,15,503,1.069824,0.844433
tempo110,16,319,1.066366,0.863624
tempo110,17,147,1.065576,0.813041
tempo110,18,409,1.065101,0.826670
tempo110,19,286,1.055564,0.824118
tempo110,20,359,1.043906,0.824459
tempo110,21,76,1.041407,0.797812
tempo110,22,205,1.039982,0.831444
tempo110,23,415,1.037839,0.797117
tempo110,24,139,1.033102,0.813155
tempo110,25,371,1.032959,0.809373
tempo110,26,162,1.027457,0.808544
tempo110,27,495,1.024877,0.803575
tempo110,28,291,1.024492,0.792115
tempo110,29,34,1.022984,0.793743
tempo110,30,41,1.017458,0.807654
