pair_id,time,final_mod_type,filename_mod,filename_ori,euclidean_distance,cosine_distance,neighborhood_confidence,relative_distance
3,29,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_29s.wav,1.2417038679122925,0.770914614200592,0.6350343702668064,0.9880829382154606
3,29,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_29s.wav,1.2346370220184326,0.762164831161499,0.6512874286380054,0.9768683222583096
3,29,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_29s.wav,1.2326960563659668,0.7597702741622925,0.6560643131772108,0.9737992133428509
3,29,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_29s.wav,1.2256039381027222,0.7510528564453125,0.6697541652102994,0.9626260800894659
3,29,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_29s.wav,1.1591572761535645,0.6718233227729797,0.7723406734242106,0.861077414410611
3,34,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_34s.wav,1.2139986753463743,0.7368969321250916,0.6916579284632414,0.9444824010907433
3,34,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_34s.wav,1.217053771018982,0.7406103610992432,0.6858324595129908,0.9492419110858146
3,34,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_34s.wav,1.171212077140808,0.6858694553375244,0.7572527088430618,0.8790803730772214
3,34,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_34s.wav,1.181331992149353,0.6977731585502625,0.7429803099149481,0.8943373753825722
3,34,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_34s.wav,1.1963682174682615,0.7156491279602051,0.7205522544564837,0.9172490442660861
3,34,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_34s.wav,1.2095810174942017,0.731543779373169,0.6982989630665268,0.9376212535623355
3,34,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_34s.wav,1.1987124681472778,0.7184561491012573,0.7174065012233485,0.9208468093695015
3,34,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_34s.wav,1.1873353719711304,0.7048830986022949,0.7330187580100198,0.9034502010155807
3,34,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_34s.wav,1.1674612760543823,0.6814833879470825,0.7623208668297798,0.8734587409606053
3,34,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_34s.wav,1.171064376831055,0.6856964826583862,0.7574857276010719,0.8788586736180524
3,34,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_34s.wav,1.1536078453063965,0.6654061079025269,0.7791564720960037,0.8528524561499194
3,34,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_34s.wav,1.144978404045105,0.6554883718490601,0.7901666084119772,0.8401408722732581
3,38,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_38s.wav,1.1728382110595703,0.6877754926681519,0.7547477571944542,0.8815233452706435
3,38,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_38s.wav,1.167377471923828,0.6813856363296509,0.7624956308982873,0.8733334524998756
3,38,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_38s.wav,1.117801547050476,0.6247408390045166,0.8166724921356169,0.8007316925323643
3,38,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_38s.wav,1.1196869611740112,0.6268500089645386,0.8143423045555167,0.8034350202588147
3,38,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_38s.wav,1.1388248205184937,0.648461639881134,0.7958755679832227,0.8311346946226755
3,38,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_38s.wav,1.1498775482177734,0.6611099243164062,0.7842246300827217,0.8473460283008521
3,38,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_38s.wav,1.14436936378479,0.6547912359237671,0.7908074099965048,0.8392473516411277
3,38,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_38s.wav,1.134656548500061,0.6437234878540039,0.8004776884539205,0.825061794861224
3,38,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_38s.wav,1.1043630838394165,0.6098096370697021,0.8283816847256205,0.7815943385283306
3,38,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_38s.wav,1.1243059635162354,0.6320326328277588,0.8099732028428288,0.8100776005395717
3,38,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_38s.wav,1.1483312845230105,0.6593330502510071,0.7863800535943144,0.8450686049454796
3,38,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_38s.wav,1.1597081422805786,0.6724621057510376,0.7714668530816731,0.861896143943318
3,43,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_43s.wav,1.1679270267486572,0.6820273995399475,0.7615053011767448,0.8741560018027268
3,43,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_43s.wav,1.1510659456253052,0.6624770760536194,0.782535244087149,0.8490983096568007
